datetime	Q_tot	Q_turb	Q_spillsluice
06-23-1969	 5990	 5990	    0
06-24-1969	 2390	 2390	    0
06-25-1969	 4832	 4832	    0
06-26-1969	 6511	 6511	    0
06-27-1969	 6372	 6372	    0
06-28-1969	 2274	 2274	    0
06-29-1969	    0	    0	    0
06-30-1969	 8791	 8791	    0
07-01-1969	 5909	 5909	    0
07-02-1969	 5070	 5070	    0
07-03-1969	 6390	 6390	    0
07-04-1969	    0	    0	    0
07-05-1969	 2888	 2888	    0
07-06-1969	    0	    0	    0
07-07-1969	 6273	 6273	    0
07-08-1969	 5920	 5920	    0
07-09-1969	 4763	 4763	    0
07-10-1969	 5278	 5278	    0
07-11-1969	 5064	 5064	    0
07-12-1969	 3877	 3877	    0
07-13-1969	 4570	 4570	    0
07-14-1969	 6563	 6563	    0
07-15-1969	 6487	 6487	    0
07-16-1969	 6696	 6696	    0
07-17-1969	 7430	 7430	    0
07-18-1969	 5087	 5087	    0
07-19-1969	 5307	 5307	    0
07-20-1969	  978	  978	    0
07-21-1969	 6950	 6950	    0
07-22-1969	 7089	 7089	    0
07-23-1969	 5145	 5145	    0
07-24-1969	 4149	 4149	    0
07-25-1969	 3003	 3003	    0
07-26-1969	 4763	 4763	    0
07-27-1969	    0	    0	    0
07-28-1969	 2766	 2766	    0
07-29-1969	 3461	 3461	    0
07-30-1969	 7778	 7778	    0
07-31-1969	 5747	 5747	    0
08-01-1969	 5400	 5400	    0
08-02-1969	    0	    0	    0
08-03-1969	    0	    0	    0
08-04-1969	 4572	 4572	    0
08-05-1969	 5747	 5747	    0
08-06-1969	 6864	 6864	    0
08-07-1969	 5561	 5561	    0
08-08-1969	 6574	 6574	    0
08-09-1969	 3148	 3148	    0
08-10-1969	    0	    0	    0
08-11-1969	 6782	 6782	    0
08-12-1969	 6157	 6157	    0
08-13-1969	 6939	 6939	    0
08-14-1969	 5781	 5781	    0
08-15-1969	 5527	 5527	    0
08-16-1969	    0	    0	    0
08-17-1969	    0	    0	    0
08-18-1969	    0	    0	    0
08-19-1969	   17	   17	    0
08-20-1969	 8970	 8970	    0
08-21-1969	10608	10608	    0
08-22-1969	 3663	 3663	    0
08-23-1969	 2286	 2286	    0
08-24-1969	    0	    0	    0
08-25-1969	 6933	 6933	    0
08-26-1969	 6696	 6696	    0
08-27-1969	 6175	 6175	    0
08-28-1969	 6458	 6458	    0
08-29-1969	 6534	 6534	    0
08-30-1969	 5272	 5272	    0
08-31-1969	    0	    0	    0
09-01-1969	    0	    0	    0
09-02-1969	 6898	 6898	    0
09-03-1969	 6875	 6875	    0
09-04-1969	 7471	 7471	    0
09-05-1969	 7344	 7344	    0
09-06-1969	 5839	 5839	    0
09-07-1969	 1019	 1019	    0
09-08-1969	 6852	 6852	    0
09-09-1969	 5197	 5197	    0
09-10-1969	 3976	 3976	    0
09-11-1969	 3351	 3351	    0
09-12-1969	 1401	 1401	    0
09-13-1969	    0	    0	    0
09-14-1969	    0	    0	    0
09-15-1969	 5938	 5938	    0
09-16-1969	 5874	 5874	    0
09-17-1969	 5909	 5909	    0
09-18-1969	 6036	 6036	    0
09-19-1969	 1811	 1811	    0
09-20-1969	 2766	 2766	    0
09-21-1969	 2540	 2540	    0
09-22-1969	 4867	 4867	    0
09-23-1969	 2390	 2390	    0
09-24-1969	 1400	 1400	    0
09-25-1969	 2598	 2598	    0
09-26-1969	 2743	 2743	    0
09-27-1969	 1829	 1829	    0
09-28-1969	    0	    0	    0
09-29-1969	 6430	 6430	    0
09-30-1969	 5370	 5370	    0
10-01-1969	 3599	 3599	    0
10-02-1969	 3085	 3085	    0
10-03-1969	 3854	 3854	    0
10-04-1969	 4659	 4659	    0
10-05-1969	    0	    0	    0
10-06-1969	 7049	 7049	    0
10-07-1969	 4867	 4867	    0
10-08-1969	 4462	 4462	    0
10-09-1969	 5330	 5330	    0
10-10-1969	 3264	 3264	    0
10-11-1969	 3415	 3415	    0
10-12-1969	    0	    0	    0
10-13-1969	 4827	 4827	    0
10-14-1969	 6684	 6684	    0
10-15-1969	 6424	 6424	    0
10-16-1969	 5538	 5538	    0
10-17-1969	 4804	 4804	    0
10-18-1969	 2980	 2980	    0
10-19-1969	    0	    0	    0
10-20-1969	 2946	 2946	    0
10-21-1969	 4548	 4548	    0
10-22-1969	 4821	 4821	    0
10-23-1969	 8502	 8502	    0
10-24-1969	 5845	 5845	    0
10-25-1969	 5463	 5463	    0
10-26-1969	    0	    0	    0
10-27-1969	 6696	 6696	    0
10-28-1969	 7997	 7997	    0
10-29-1969	 5897	 5897	    0
10-30-1969	 5318	 5318	    0
10-31-1969	 5683	 5683	    0
11-01-1969	 2419	 2419	    0
11-02-1969	  324	  324	    0
11-03-1969	 5070	 5070	    0
11-04-1969	 7031	 7031	    0
11-05-1969	 7274	 7274	    0
11-06-1969	 7078	 7078	    0
11-07-1969	 6053	 6053	    0
11-08-1969	    0	    0	    0
11-09-1969	    0	    0	    0
11-10-1969	 5006	 5006	    0
11-11-1969	 4873	 4873	    0
11-12-1969	 3258	 3258	    0
11-13-1969	 6220	 6220	    0
11-14-1969	 9202	 9202	    0
11-15-1969	10648	10648	    0
11-16-1969	 4294	 4294	    0
11-17-1969	 6013	 6013	    0
11-18-1969	 1927	 1927	    0
11-19-1969	 9277	 9277	    0
11-20-1969	 3102	 3102	    0
11-21-1969	 2847	 2847	    0
11-22-1969	 5625	 5625	    0
11-23-1969	 1460	 1460	    0
11-24-1969	 2489	 2489	    0
11-25-1969	 3889	 3889	    0
11-26-1969	 6175	 6175	    0
11-27-1969	 4230	 4230	    0
11-28-1969	 5370	 5370	    0
11-29-1969	 4711	 4711	    0
11-30-1969	 6725	 6725	    0
12-01-1969	 7182	 7182	    0
12-02-1969	 9873	 9873	    0
12-03-1969	 5220	 5220	    0
12-04-1969	10995	10995	    0
12-05-1969	10105	10105	    0
12-06-1969	 3870	 3870	    0
12-07-1969	 2384	 2384	    0
12-08-1969	 1348	 1348	    0
12-09-1969	  955	  955	    0
12-10-1969	    0	    0	    0
12-11-1969	 3495	 3495	    0
12-12-1969	 5208	 5208	    0
12-13-1969	  544	  544	    0
12-14-1969	 2431	 2431	    0
12-15-1969	 7882	 7882	    0
12-16-1969	10625	10625	    0
12-17-1969	11384	11384	    0
12-18-1969	11273	11273	    0
12-19-1969	 1609	 1609	    0
12-20-1969	 6476	 6476	    0
12-21-1969	 6134	 6134	    0
12-22-1969	 4786	 4786	    0
12-23-1969	 2934	 2934	    0
12-24-1969	  434	  434	    0
12-25-1969	    0	    0	    0
12-26-1969	    0	    0	    0
12-27-1969	 5104	 5104	    0
12-28-1969	    0	    0	    0
12-29-1969	  394	  394	    0
12-30-1969	    0	    0	    0
12-31-1969	    0	    0	    0
01-01-1970	    0	    0	    0
01-02-1970	10162	10162	    0
01-03-1970	10272	10272	    0
01-04-1970	 8675	 8675	    0
01-05-1970	10353	10353	    0
01-06-1970	11823	11823	    0
01-07-1970	15828	15828	    0
01-08-1970	12830	12830	    0
01-09-1970	15683	15683	    0
01-10-1970	13478	13478	    0
01-11-1970	 3407	 3407	    0
01-12-1970	 3947	 3947	    0
01-13-1970	10637	10637	    0
01-14-1970	 8796	 8796	    0
01-15-1970	 2460	 2460	    0
01-16-1970	 3733	 3733	    0
01-17-1970	  799	  799	    0
01-18-1970	 8165	 8165	    0
01-19-1970	 1510	 1510	    0
01-20-1970	 3443	 3443	    0
01-21-1970	13785	13785	    0
01-22-1970	 8958	 8958	    0
01-23-1970	 8808	 8808	    0
01-24-1970	 4907	 4907	    0
01-25-1970	    0	    0	    0
01-26-1970	 1354	 1354	    0
01-27-1970	 2130	 2130	    0
01-28-1970	  313	  313	    0
01-29-1970	 2199	 2199	    0
01-30-1970	 3374	 3374	    0
01-31-1970	    0	    0	    0
02-01-1970	    0	    0	    0
02-02-1970	  388	  388	    0
02-03-1970	13761	13761	    0
02-04-1970	 9474	 9474	    0
02-05-1970	    0	    0	    0
02-06-1970	    0	    0	    0
02-07-1970	    0	    0	    0
02-08-1970	    0	    0	    0
02-09-1970	 1817	 1817	    0
02-10-1970	    0	    0	    0
02-11-1970	    0	    0	    0
02-12-1970	    0	    0	    0
02-13-1970	    0	    0	    0
02-14-1970	    0	    0	    0
02-15-1970	    0	    0	    0
02-16-1970	    0	    0	    0
02-17-1970	  978	  978	    0
02-18-1970	    0	    0	    0
02-19-1970	 4051	 4051	    0
02-20-1970	 5099	 5099	    0
02-21-1970	 2865	 2865	    0
02-22-1970	    0	    0	    0
02-23-1970	 2569	 2569	    0
02-24-1970	 3999	 3999	    0
02-25-1970	 9039	 9039	    0
02-26-1970	 7541	 7541	    0
02-27-1970	 5475	 5475	    0
02-28-1970	 3079	 3079	    0
03-01-1970	    0	    0	    0
03-02-1970	 3987	 3987	    0
03-03-1970	 1620	 1620	    0
03-04-1970	 4497	 4497	    0
03-05-1970	  868	  868	    0
03-06-1970	 1739	 1739	    0
03-07-1970	 1545	 1545	    0
03-08-1970	 1528	 1528	    0
03-09-1970	 5868	 5868	    0
03-10-1970	 5104	 5104	    0
03-11-1970	 9578	 9578	    0
03-12-1970	 7379	 7379	    0
03-13-1970	 8472	 8472	    0
03-14-1970	 6169	 6169	    0
03-15-1970	    0	    0	    0
03-16-1970	10093	10093	    0
03-17-1970	 2477	 2477	    0
03-18-1970	 7257	 7257	    0
03-19-1970	 7882	 7882	    0
03-20-1970	  394	  394	    0
03-21-1970	 2454	 2454	    0
03-22-1970	 1279	 1279	    0
03-23-1970	 1580	 1580	    0
03-24-1970	 2633	 2633	    0
03-25-1970	    0	    0	    0
03-26-1970	    0	    0	    0
03-27-1970	 2483	 2483	    0
03-28-1970	    0	    0	    0
03-29-1970	    0	    0	    0
03-30-1970	  579	  579	    0
03-31-1970	    0	    0	    0
04-01-1970	   98	   98	    0
04-02-1970	    0	    0	    0
04-03-1970	    0	    0	    0
04-04-1970	    0	    0	    0
04-05-1970	    0	    0	    0
04-06-1970	    0	    0	    0
04-07-1970	    0	    0	    0
04-08-1970	  874	  874	    0
04-09-1970	 1580	 1580	    0
04-10-1970	    0	    0	    0
04-11-1970	    0	    0	    0
04-12-1970	    0	    0	    0
04-13-1970	 2413	 2413	    0
04-14-1970	 6887	 6887	    0
04-15-1970	 2338	 2338	    0
04-16-1970	 2338	 2338	    0
04-17-1970	 3206	 3206	    0
04-18-1970	    0	    0	    0
04-19-1970	    0	    0	    0
04-20-1970	  174	  174	    0
04-21-1970	   46	   46	    0
04-22-1970	    0	    0	    0
04-23-1970	    0	    0	    0
04-24-1970	    0	    0	    0
04-25-1970	    0	    0	    0
04-26-1970	    0	    0	    0
04-27-1970	  139	  139	    0
04-28-1970	    0	    0	    0
04-29-1970	    0	    0	    0
04-30-1970	    0	    0	    0
05-01-1970	    0	    0	    0
05-02-1970	    0	    0	    0
05-03-1970	    0	    0	    0
05-04-1970	    0	    0	    0
05-05-1970	    0	    0	    0
05-06-1970	    0	    0	    0
05-07-1970	    0	    0	    0
05-08-1970	    0	    0	    0
05-09-1970	    0	    0	    0
05-10-1970	    0	    0	    0
05-11-1970	 2251	 2251	    0
05-12-1970	 3843	 3843	    0
05-13-1970	 4786	 4786	    0
05-14-1970	 1765	 1765	    0
05-15-1970	    0	    0	    0
05-16-1970	    0	    0	    0
05-17-1970	    0	    0	    0
05-18-1970	 3663	 3663	    0
05-19-1970	 3455	 3455	    0
05-20-1970	 7413	 7413	    0
05-21-1970	 6997	 6997	    0
05-22-1970	 7153	 7153	    0
05-23-1970	 3953	 3953	    0
05-24-1970	 3993	 3993	    0
05-25-1970	 7199	 7199	    0
05-26-1970	 6435	 6435	    0
05-27-1970	 4010	 4010	    0
05-28-1970	  810	  810	    0
05-29-1970	 1372	 1372	    0
05-30-1970	    0	    0	    0
05-31-1970	    0	    0	    0
06-01-1970	  550	  550	    0
06-02-1970	 1232	 1232	    0
06-03-1970	   87	   87	    0
06-04-1970	    0	    0	    0
06-05-1970	    0	    0	    0
06-06-1970	    0	    0	    0
06-07-1970	 1424	 1424	    0
06-08-1970	 2257	 2257	    0
06-09-1970	 2882	 2882	    0
06-10-1970	 2587	 2587	    0
06-11-1970	 2616	 2616	    0
06-12-1970	 7286	 7286	    0
06-13-1970	    0	    0	    0
06-14-1970	 3773	 3773	    0
06-15-1970	 3814	 3814	    0
06-16-1970	 1852	 1852	    0
06-17-1970	 5984	 5984	    0
06-18-1970	 5295	 5295	    0
06-19-1970	 6169	 6169	    0
06-20-1970	 1748	 1748	    0
06-21-1970	    0	    0	    0
06-22-1970	 2348	 2348	    0
06-23-1970	 2072	 2072	    0
06-24-1970	 2292	 2292	    0
06-25-1970	 5446	 5446	    0
06-26-1970	 6209	 6209	    0
06-27-1970	 2147	 2147	    0
06-28-1970	    0	    0	    0
06-29-1970	 5023	 5023	    0
06-30-1970	 5758	 5758	    0
07-01-1970	 7558	 7558	    0
07-02-1970	 7483	 7483	    0
07-03-1970	 7546	 7546	    0
07-04-1970	 2118	 2118	    0
07-05-1970	    0	    0	    0
07-06-1970	 4525	 4525	    0
07-07-1970	 6008	 6008	    0
07-08-1970	 6858	 6858	    0
07-09-1970	 7107	 7107	    0
07-10-1970	 6806	 6806	    0
07-11-1970	 5844	 5844	    0
07-12-1970	 4821	 4821	    0
07-13-1970	 8727	 8727	    0
07-14-1970	 9120	 9120	    0
07-15-1970	 8548	 8548	    0
07-16-1970	 7384	 7384	    0
07-17-1970	 7662	 7662	    0
07-18-1970	 4734	 4734	    0
07-19-1970	 3773	 3773	    0
07-20-1970	 7477	 7477	    0
07-21-1970	 7257	 7257	    0
07-22-1970	 3218	 3218	    0
07-23-1970	 5567	 5567	    0
07-24-1970	 8391	 8391	    0
07-25-1970	 2911	 2911	    0
07-26-1970	 4149	 4149	    0
07-27-1970	 9751	 9751	    0
07-28-1970	10307	10307	    0
07-29-1970	 9352	 9352	    0
07-30-1970	10226	10226	    0
07-31-1970	 9358	 9358	    0
08-01-1970	 9688	 9688	    0
08-02-1970	  411	  411	    0
08-03-1970	10035	10035	    0
08-04-1970	10041	10041	    0
08-05-1970	10029	10029	    0
08-06-1970	10139	10139	    0
08-07-1970	10891	10891	    0
08-08-1970	 3137	 3137	    0
08-09-1970	 2228	 2228	    0
08-10-1970	 2662	 2662	    0
08-11-1970	 1111	 1111	    0
08-12-1970	 4931	 4931	    0
